FEATURE,FEATURE2,NAME,POP 2010,COUNTY,COUNTY FIPS,STATE,STATE FIPS,LATITUDE,LONGITUDE
Populated Place,-999,Pennsuco,-999,Miami-Dade,086,FL,12,25.8950952,-80.3781082
Populated Place,-999,Old Town,-999,Dixie,029,FL,12,29.6013454,-82.9817927
Populated Place,-999,Saint David,-999,Aroostook,003,ME,23,47.3394846,-68.2314278
Civil,-999,Grand Isle,-999,Aroostook,003,ME,23,47.3053186,-68.1519797
Civil,-999,Masardis,-999,Aroostook,003,ME,23,46.5036534,-68.3611507
Populated Place,-999,Rockwood,-999,Somerset,025,ME,23,45.6778213,-69.7408914
Civil,-999,Detroit,-999,Somerset,025,ME,23,44.7925652,-69.2967148
Populated Place,-999,Seboeis,-999,Penobscot,019,ME,23,45.3631091,-68.7111425
Civil,-999,Medway,-999,Penobscot,019,ME,23,45.6089427,-68.5308623
Civil,-999,Patten,-999,Penobscot,019,ME,23,45.9964392,-68.4461425
Civil,-999,Byron,-999,Oxford,017,ME,23,44.7220034,-70.6306241
Civil,-999,Hartford,-999,Oxford,017,ME,23,44.372845,-70.346726
Civil,-999,Deer Isle,-999,Hancock,009,ME,23,44.2239687,-68.6775261
Civil,-999,Sorrento,-999,Hancock,009,ME,23,44.4734117,-68.1772341
Civil,-999,Leeds,-999,Androscoggin,001,ME,23,44.2917361,-70.1331096
Civil,-999,Vinalhaven,-999,Knox,013,ME,23,44.0481374,-68.8316985
Civil,-999,Bristol,-999,Lincoln,015,ME,23,43.9575814,-69.5092142
Populated Place,-999,Shawsheen Village,-999,Essex,009,MA,25,42.672314,-71.143946
Civil,-999,New Ashford,-999,Berkshire,003,MA,25,42.605082,-73.2395502
Civil,-999,Peru,-999,Berkshire,003,MA,25,42.4381417,-73.0459339
Civil,-999,Colrain,-999,Franklin,011,MA,25,42.6731396,-72.6967587
Civil,-999,Heath,-999,Franklin,011,MA,25,42.673417,-72.8217618
Civil,-999,Sherborn,-999,Middlesex,017,MA,25,42.2389857,-71.3697814
Civil,-999,Wayland,-999,Middlesex,017,MA,25,42.3625953,-71.3614484
Populated Place,-999,Rands,-999,Calhoun,025,IA,19,42.3249805,-94.5788653
Populated Place,-999,Wedges Corner,-999,Lake,097,IL,17,42.3861325,-88.0042454
Civil,-999,Pembroke,-999,Plymouth,023,MA,25,42.0714907,-70.8092074
Civil,-999,Wareham,2896,Plymouth,023,MA,25,41.7626037,-70.7217017
Civil,-999,Plympton,-999,Plymouth,023,MA,25,41.9528802,-70.8144837
Populated Place,-999,Lindenwood,-999,Ogle,141,IL,17,42.0530821,-89.0306545
Populated Place,County Seat,Barnstable,-999,Barnstable,001,MA,25,41.7001095,-70.2994664
Populated Place,-999,Ewart,-999,Poweshiek,157,IA,19,41.641109,-92.6104663
Populated Place,-999,Ridgewood,-999,Will,197,IL,17,41.5355867,-88.0403351
Populated Place,-999,Laud,-999,Whitley,183,IN,18,41.0494908,-85.4521993
Populated Place,-999,Abingdon,-999,Jefferson,101,IA,19,41.0822387,-92.1390672
Populated Place,-999,Mossville,-999,Peoria,143,IL,17,40.8155926,-89.5678728
Populated Place,-999,Mark,-999,Davis,051,IA,19,40.6603023,-92.5115763
Populated Place,-999,Wheeler,-999,Cheyenne,023,KS,20,39.76416,-101.7129494
Populated Place,-999,Ionia,-999,Jewell,089,KS,20,39.6639002,-98.3475569
Populated Place,-999,Claudell,-999,Smith,183,KS,20,39.662511,-99.0292514
Populated Place,-999,Saint Joseph,-999,Cloud,029,KS,20,39.5097201,-97.4061439
Populated Place,-999,Potter,-999,Atchison,005,KS,20,39.425831,-95.1419128
Populated Place,-999,Covert,-999,Osborne,141,KS,20,39.2802884,-98.8109127
Populated Place,-999,Duluth,-999,Pottawatomie,149,KS,20,39.5247184,-96.2230566
Populated Place,-999,Sharptown,-999,Franklin,047,IN,18,39.3669975,-84.873566
Populated Place,-999,Still Pond,-999,Kent,029,MD,24,39.3292778,-76.045502
Populated Place,-999,Pine Orchard,-999,Howard,027,MD,24,39.2776058,-76.8610861
Populated Place,-999,Azalia,-999,Bartholomew,005,IN,18,39.0917191,-85.8472031
Populated Place,-999,Starr,-999,Queen Anne's,035,MD,24,38.9781683,-76.0102187
Populated Place,-999,Ash Grove,-999,Lincoln,105,KS,20,39.1613974,-98.3620041
Populated Place,-999,Westfall,-999,Lincoln,105,KS,20,38.9300056,-98.0114372
Populated Place,-999,Bullittsville,-999,Boone,015,KY,21,39.0753369,-84.7385584
Populated Place,County Seat,Gove,-999,Gove,063,KS,20,38.9577876,-100.4887486
Populated Place,-999,Clinton,-999,Douglas,045,KS,20,38.9116696,-95.390531
Populated Place,-999,Huron,-999,Lawrence,093,IN,18,38.7222734,-86.6705517
Populated Place,-999,Nekoma,-999,Rush,165,KS,20,38.473625,-99.4420547
Populated Place,-999,Pendleton,-999,Henry,103,KY,21,38.4622879,-85.3035678
Populated Place,-999,Willard,-999,Carter,043,KY,21,38.2117501,-82.8971105
Populated Place,-999,Jackstown,-999,Bourbon,017,KY,21,38.244798,-84.0585387
Populated Place,-999,Adams,-999,Lawrence,127,KY,21,38.0545335,-82.7076584
Populated Place,-999,Teterville,-999,Greenwood,073,KS,20,38.0430763,-96.4205631
Populated Place,-999,Fox Creek,-999,Anderson,005,KY,21,37.9878518,-84.968008
Populated Place,-999,Beaumont,-999,Butler,015,KS,20,37.6580791,-96.5327926
Populated Place,-999,Mooleyville,-999,Breckinridge,027,KY,21,38.0211748,-86.4638665
Populated Place,-999,Xenia,-999,Bourbon,011,KS,20,37.9953117,-94.9863594
Populated Place,-999,Garland,-999,Bourbon,011,KS,20,37.7317097,-94.6224594
Populated Place,-999,Flatgap,-999,Johnson,115,KY,21,37.9342572,-82.8873857
Populated Place,-999,Charleston,-999,Gray,069,KS,20,37.8652997,-100.5648738
Populated Place,-999,Langley,-999,Floyd,071,KY,21,37.5317655,-82.7907157
Populated Place,-999,Rago,-999,Kingman,095,KS,20,37.4527954,-98.0817291
Populated Place,-999,Opolis,-999,Crawford,037,KS,20,37.3444975,-94.6210673
Populated Place,-999,McCormick,-999,Pope,151,IL,17,37.5506056,-88.6706106
Populated Place,-999,Ware,-999,Union,181,IL,17,37.4478273,-89.3939793
Populated Place,-999,Drip Rock,-999,Jackson,109,KY,21,37.5750843,-83.9735366
Populated Place,-999,Angola,-999,Labette,099,KS,20,37.1056293,-95.4494197
Populated Place,-999,Lawton,-999,Cherokee,021,KS,20,37.2220015,-94.6360652
Populated Place,-999,Sherman,-999,Cherokee,021,KS,20,37.2572835,-95.0571872
Populated Place,-999,Clifty,-999,Todd,219,KY,21,36.9953216,-87.1477766
Populated Place,-999,Greenwood,-999,McCreary,147,KY,21,36.8745229,-84.4954945
Populated Place,-999,Princeton,-999,Bossier,015,LA,22,32.5893162,-93.5151742
Populated Place,-999,Weston,-999,Jackson,049,LA,22,32.2440446,-92.6134826
Populated Place,-999,Wyatt,-999,Jackson,049,LA,22,32.1554356,-92.7032072
Populated Place,-999,Little Creek,-999,La Salle,059,LA,22,31.7196152,-92.2943039
Populated Place,-999,Dupont,-999,Avoyelles,009,LA,22,30.9293557,-91.9478969
Populated Place,-999,Plettenberg,-999,West Feliciana,125,LA,22,30.8779577,-91.4923381
Populated Place,-999,Lettsworth,-999,Pointe Coupee,077,LA,22,30.9335146,-91.7048402
Populated Place,-999,Gullett,-999,Tangipahoa,105,LA,22,30.7146305,-90.5064813
Populated Place,-999,Ludington,-999,Beauregard,011,LA,22,30.8740826,-93.2851638
Populated Place,-999,Bush,-999,Saint Tammany,103,LA,22,30.6088011,-89.9000731
Populated Place,-999,Stella,-999,Plaquemines,075,LA,22,29.8193743,-89.9959034
Populated Place,-999,Polebridge,-999,Flathead,029,MT,30,48.7652483,-114.285137
Populated Place,-999,Melrude,-999,Saint Louis,137,MN,27,47.2454885,-92.4171319
Populated Place,-999,Iliad,-999,Chouteau,015,MT,30,47.7985924,-109.7860261
Populated Place,-999,White Pine,-999,Sanders,089,MT,30,47.7435453,-115.4823877
Populated Place,-999,Little Marais,-999,Lake,075,MN,27,47.4107452,-91.1101615
Populated Place,-999,Hodges,-999,Dawson,021,MT,30,46.9836237,-104.3877225
Populated Place,-999,Horton,-999,Custer,017,MT,30,46.3413906,-106.0619542
Populated Place,-999,McMillan,-999,Luce,095,MI,26,46.3388795,-85.687346
Populated Place,-999,Myers,-999,Treasure,103,MT,30,46.2508202,-107.3403443
Populated Place,-999,Beroun,-999,Pine,115,MN,27,45.910232,-92.9552066
Populated Place,-999,Maudlow,-999,Gallatin,031,MT,30,46.1077074,-111.1730081
Populated Place,-999,Maiden Rock,-999,Silver Bow,093,MT,30,45.6965929,-112.7366942
Populated Place,-999,Day,-999,Isanti,059,MN,27,45.7091289,-93.3793953
Populated Place,-999,Port Kent,-999,Essex,031,NY,36,44.5281031,-73.4070773
Civil,-999,Sanbornton,-999,Belknap,001,NH,33,43.4892431,-71.5822978
Civil,-999,Pembroke,-999,Merrimack,013,NH,33,43.1467489,-71.4575689
Populated Place,-999,Georges Mills,-999,Sullivan,019,NH,33,43.4317408,-72.0673079
Populated Place,-999,Atlanta,-999,Steuben,101,NY,36,42.5542347,-77.4724875
Populated Place,-999,Sidney Center,-999,Delaware,025,NY,36,42.2906379,-75.2557286
Populated Place,-999,Stony Creek,-999,Washtenaw,161,MI,26,42.1558742,-83.6527162
Populated Place,-999,Clarklake,-999,Jackson,075,MI,26,42.1214293,-84.344951
Populated Place,-999,Carlson,-999,Scotts Bluff,157,NE,31,41.8730226,-103.5149404
Populated Place,-999,Flats,-999,McPherson,117,NE,31,41.5688808,-101.3518361
Populated Place,-999,Palisades,-999,Rockland,087,NY,36,41.0112085,-73.9134694
Populated Place,-999,Lakeside,-999,Passaic,031,NJ,34,41.1817617,-74.3359851
Populated Place,-999,Mahwah,-999,Bergen,003,NJ,34,41.0887072,-74.1437552
Populated Place,-999,Hurdtown,-999,Morris,027,NJ,34,40.9700982,-74.5990486
